Epoch  Time  Train_L2_Step  Train_L2_Full  Test_L2_Step  Test_L2_Full  
0 32.003112027421594 0.1452266952726576 0.14537346442540486 0.07145642677942912 0.07177739441394806
1 32.11836186982691 0.07101473654641045 0.07151793591181436 0.06473844408988953 0.06518835067749024
2 32.02918698173016 0.06544127821922302 0.06616919720172883 0.06672944744427999 0.06741751432418823
3 32.14940094668418 0.061587034967210554 0.062454837799072266 0.05620316306749979 0.057059522271156314
4 32.20884345471859 0.05931619962056478 0.06029012715816498 0.05782261927922567 0.05907273292541504
5 32.27646901179105 0.057805922773149276 0.05886863474051158 0.05684270779291789 0.0578280246257782
6 32.171064456924796 0.0567786320845286 0.057927117904027305 0.058996951182683305 0.060571216344833374
7 32.21085805539042 0.05497697345415751 0.056144941687583924 0.05203885475794474 0.05314207434654236
8 32.15064519830048 0.05387889663378398 0.05510552128156026 0.053316047986348473 0.05445486783981323
9 32.251440742984414 0.053390355904897054 0.0546923105319341 0.051724800268809 0.05307270109653473
10 32.151811252348125 0.0518927387131585 0.05320571637153625 0.04910728931427002 0.05026243418455124
11 32.272809457965195 0.05229567506578234 0.053688653131326036 0.04844109257062276 0.04954743266105652
12 32.20149322692305 0.049541555669572614 0.05089270041386287 0.047960460980733234 0.04918594002723694
13 32.23553854320198 0.049642407814661664 0.051083540161450704 0.04715893546740214 0.048489387035369876
14 32.25995769537985 0.04989564090304904 0.05144439047574997 0.047106693585713705 0.0485319647192955
15 32.171250430867076 0.04809569769435459 0.04961095883448919 0.047386876742045086 0.049059416949748996
16 32.274164371192455 0.047602526293860546 0.04918054081996282 0.04687873800595602 0.048577350378036496
17 32.16985757276416 0.04768246510293749 0.04934334123134613 0.0459491229057312 0.04721671789884567
18 32.209817313589156 0.04703601034482321 0.048723576366901396 0.04725876569747925 0.049103253185749055
19 32.190048549324274 0.04692302915785048 0.048666387895743055 0.04439123233159383 0.045868225395679474
20 32.246800628490746 0.045116933160358 0.04692994610468547 0.045280826489130656 0.047256669998168944
21 32.15025079250336 0.04527380802896288 0.047149655799070996 0.04323459267616272 0.04503463476896286
